Broker Code,Order Time,Quantity,Limit Price,Symbol,Description,BuySell,Open Close,Commission,Fees,Trans Net Amt,Account,Trade Source,Basket,Nickname Code,CSA Commission,Underlying,Expiration Date,PutCall,Strike,Id
WBET,3/18/2020 11:57,-2,100.4979,SPX200320P2450,Sell Close Option With WBET,Sell,Close,8,0,-20091.58,account_32,TRAFFIX,BASKETIDISC,,3,SPX,3/20/2020 0:00,P,2450,364896
DASH,3/18/2020 11:57,4,2.8725,VIX200415P40,Buy Open Option With DASH,Buy,Open,4,0,1153,account_49,TRAFFIX,,,0,VIX,4/15/2020 0:00,P,40,364825
DASH,3/18/2020 11:57,-4,9.0025,VIX200415C80,Sell Open Option With DASH,Sell,Open,4,0,-3597,account_49,TRAFFIX,,,0,VIX,4/15/2020 0:00,C,80,364826
DASH,3/18/2020 13:11,15,14.278,IYR220121P65,Buy Open Option With DASH,Buy,Open,2.25,0,21419.25,account_43,TRAFFIX,BASKETIHEDGE,,0,IYR,1/21/2022 0:00,P,65,364827
DASH,3/18/2020 13:11,14,7.27,IYR200619P62,Buy Open Option With DASH,Buy,Open,2.1,0,10180.1,account_43,TRAFFIX,BASKETIHEDGE,,0,IYR,6/19/2020 0:00,P,62,364828
DASH,3/18/2020 13:11,-14,3.89,IYR200619P52,Sell Open Option With DASH,Sell,Open,2.1,0,-5443.9,account_43,TRAFFIX,BASKETIHEDGE,,0,IYR,6/19/2020 0:00,P,52,364829
DASH,3/18/2020 13:11,-25,30.8608,IYR220121P89,Sell Close Option With DASH,Sell,Close,3.75,0,-77148.25,account_43,TRAFFIX,BASKETIHEDGE,,0,IYR,1/21/2022 0:00,P,89,364956
DASH,3/18/2020 13:12,400,64.655,IYR,Buy Open Equity With DASH,Buy,Open,2,0,25864,account_43,TRAFFIX,BASKETI,,0,IYR,,,,364830
WBET,3/18/2020 14:51,-21141,38.7906,XLB,Sell Close Equity With WBET,Sell,Close,105.71,0,-819966.36,account_53,TRAFFIX,BASKETI,,0,XLB,,,,364920
WBET,3/18/2020 14:51,-25417,38.9704,XLC,Sell Close Equity With WBET,Sell,Close,127.09,0,-990383.57,account_53,TRAFFIX,BASKETI,,0,XLC,,,,364921
WBET,3/18/2020 14:51,-27203,23.3507,XLE,Sell Close Equity With WBET,Sell,Close,136.02,0,-635073.07,account_53,TRAFFIX,BASKETI,,0,XLE,,,,364922
WBET,3/18/2020 14:51,-37693,18.545,XLF,Sell Close Equity With WBET,Sell,Close,188.47,0,-698828.22,account_53,TRAFFIX,BASKETI,,0,XLF,,,,364923
WBET,3/18/2020 14:51,-17686,50.5196,XLI,Sell Close Equity With WBET,Sell,Close,88.43,0,-893401.22,account_53,TRAFFIX,BASKETI,,0,XLI,,,,364924
WBET,3/18/2020 14:51,-16065,70.72,XLK,Sell Close Equity With WBET,Sell,Close,80.33,0,-1136036.47,account_53,TRAFFIX,BASKETI,,0,XLK,,,,364925
WBET,3/18/2020 14:51,-19328,53.911,XLP,Sell Close Equity With WBET,Sell,Close,96.64,0,-1041895.17,account_53,TRAFFIX,BASKETI,,0,XLP,,,,364926
WBET,3/18/2020 14:51,-6840,28.9788,XLRE,Sell Close Equity With WBET,Sell,Close,34.2,0,-198180.79,account_53,TRAFFIX,BASKETI,,0,XLRE,,,,364927
WBET,3/18/2020 14:51,-15506,54.08,XLU,Sell Close Equity With WBET,Sell,Close,77.53,0,-838486.95,account_53,TRAFFIX,BASKETI,,0,XLU,,,,364928
WBET,3/18/2020 14:51,-13139,80.72,XLV,Sell Close Equity With WBET,Sell,Close,65.7,0,-1060514.38,account_53,TRAFFIX,BASKETI,,0,XLV,,,,364929
WBET,3/18/2020 14:51,-10862,82.2601,XLY,Sell Close Equity With WBET,Sell,Close,54.31,0,-893454.9,account_53,TRAFFIX,BASKETI,,0,XLY,,,,364930
WBET,3/18/2020 14:56,1,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,0.7,0,12576.56,account_10,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364795
WBET,3/18/2020 14:56,1,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,0.7,0,12576.56,account_11,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364796
WBET,3/18/2020 14:56,6,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,4.2,0,75459.36,account_12,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364797
WBET,3/18/2020 14:56,3,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,2.1,0,37729.68,account_8,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364798
WBET,3/18/2020 14:56,2,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,1.4,0,25153.12,account_13,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364799
WBET,3/18/2020 14:56,4,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,2.8,0,50306.24,account_14,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364800
WBET,3/18/2020 14:56,41,125.7586,RUT200515P970,Buy Close Option With WBET,Buy,Close,28.7,0,515638.96,account_47,TRAFFIX,BASKETII,AO,0,RUT,5/15/2020 0:00,P,970,364801
JSEB,3/18/2020 15:24,3,189.28,SPX211217C2800,Buy Open Option With JSEB,Buy,Open,3,0,56787,account_24,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,2800,364897
JSEB,3/18/2020 15:24,12,189.28,SPX211217C2800,Buy Open Option With JSEB,Buy,Open,12,0,227148,account_25,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,2800,364898
JSEB,3/18/2020 15:24,6,189.28,SPX211217C2800,Buy Open Option With JSEB,Buy,Open,6,0,113574,account_14,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,2800,364899
JSEB,3/18/2020 15:24,12,189.28,SPX211217C2800,Buy Open Option With JSEB,Buy,Open,12,0,227148,account_13,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,2800,364900
JSEB,3/18/2020 15:24,11,189.28,SPX211217C2800,Buy Open Option With JSEB,Buy,Open,11,0,208219,account_8,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,2800,364901
JSEB,3/18/2020 15:24,-3,83.63,SPX211217C3150,Sell Open Option With JSEB,Sell,Open,3,0,-25086,account_24,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3150,364902
JSEB,3/18/2020 15:24,-12,83.63,SPX211217C3150,Sell Open Option With JSEB,Sell,Open,12,0,-100344,account_25,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3150,364903
JSEB,3/18/2020 15:24,-6,83.63,SPX211217C3150,Sell Open Option With JSEB,Sell,Open,6,0,-50172,account_14,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3150,364904
JSEB,3/18/2020 15:24,-12,83.63,SPX211217C3150,Sell Open Option With JSEB,Sell,Open,12,0,-100344,account_13,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3150,364905
JSEB,3/18/2020 15:24,-11,83.63,SPX211217C3150,Sell Open Option With JSEB,Sell,Open,11,0,-91982,account_8,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3150,364906
JSEB,3/18/2020 15:24,-3,38.13,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,3,0,-11436,account_24,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,364907
JSEB,3/18/2020 15:24,-12,38.13,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,12,0,-45744,account_25,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,364908
JSEB,3/18/2020 15:24,-6,38.13,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,6,0,-22872,account_14,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,364909
JSEB,3/18/2020 15:24,-12,38.13,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,12,0,-45744,account_13,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,364910
JSEB,3/18/2020 15:24,-11,38.13,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,11,0,-41932,account_8,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,364911
JSEB,3/18/2020 15:24,3,16.48,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,3,0,4947,account_24,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,364912
JSEB,3/18/2020 15:24,12,16.48,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,12,0,19788,account_25,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,364913
JSEB,3/18/2020 15:24,6,16.48,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,6,0,9894,account_14,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,364914
JSEB,3/18/2020 15:24,12,16.48,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,12,0,19788,account_13,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,364915
JSEB,3/18/2020 15:24,11,16.48,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,11,0,18139,account_8,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,364916
WBET,3/18/2020 15:24,-60,1002.275,SPX211217P3200,Sell Close Option With WBET,Sell,Close,60,0,-6013590,account_26,TRAFFIX,BASKETIHEDGE,,0,SPX,12/17/2021 0:00,P,3200,364919
DASH,3/18/2020 15:54,39,10.36,TLT200515P147,Buy Close Option With DASH,Buy,Close,5.85,0,40409.85,account_46,TRAFFIX,BASKETII,AO,0,TLT,5/15/2020 0:00,P,147,364823
DASH,3/18/2020 15:54,164,10.36,TLT200515P147,Buy Close Option With DASH,Buy,Close,24.6,0,169928.6,account_14,TRAFFIX,BASKETII,AO,0,TLT,5/15/2020 0:00,P,147,364824
DASH,3/18/2020 15:54,-39,3.25,TLT200515P130,Sell Open Option With DASH,Sell,Open,5.85,0,-12669.15,account_46,TRAFFIX,BASKETII,AO,0,TLT,5/15/2020 0:00,P,130,364917
DASH,3/18/2020 15:54,-164,3.25,TLT200515P130,Sell Open Option With DASH,Sell,Open,24.6,0,-53275.4,account_14,TRAFFIX,BASKETII,AO,0,TLT,5/15/2020 0:00,P,130,364918
WBET,3/18/2020 15:57,4,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,4,0,94866,account_16,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364802
WBET,3/18/2020 15:57,8,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,8,0,189732,account_17,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364803
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,1,0,23716.5,account_18,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364804
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,1,0,23716.5,account_19,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364805
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,1,0,23716.5,account_20,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364806
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,1,0,23716.5,account_21,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364807
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,4,0,23719.5,account_22,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364808
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,4,0,23719.5,account_23,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364809
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,1,0,23716.5,account_24,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2250,364810
WBET,3/18/2020 15:57,5,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,20,0,118597.5,account_25,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364811
WBET,3/18/2020 15:57,971,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,3884,0,23031634.5,account_26,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364812
WBET,3/18/2020 15:57,2,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,8,0,47439,account_11,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364813
WBET,3/18/2020 15:57,6,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,24,0,142317,account_12,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364814
WBET,3/18/2020 15:57,4,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,16,0,94878,account_8,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364815
WBET,3/18/2020 15:57,5,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,20,0,118597.5,account_13,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364816
WBET,3/18/2020 15:57,3,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,12,0,71158.5,account_28,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364817
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,4,0,23719.5,account_29,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364818
WBET,3/18/2020 15:57,4,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,16,0,94878,account_14,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364819
WBET,3/18/2020 15:57,3,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,12,0,71158.5,account_30,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364820
WBET,3/18/2020 15:57,2,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,8,0,47439,account_31,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364821
WBET,3/18/2020 15:57,1,237.155,SPX200515P2250,Buy Close Option With WBET,Buy,Close,4,0,23719.5,account_32,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2250,364822
WBET,3/18/2020 15:57,-4,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,4,0,-79488,account_16,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364931
WBET,3/18/2020 15:57,-8,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,8,0,-158976,account_17,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364932
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,1,0,-19872,account_18,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364933
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,1,0,-19872,account_19,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364934
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,1,0,-19872,account_20,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364935
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,1,0,-19872,account_21,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364936
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,4,0,-19869,account_22,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364937
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,4,0,-19869,account_23,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364938
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,1,0,-19872,account_24,TRAFFIX,BASKETII,AO,0,SPX,5/15/2020 0:00,P,2150,364939
WBET,3/18/2020 15:57,-5,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,20,0,-99345,account_25,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364940
WBET,3/18/2020 15:57,-971,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,3884,0,-19292799,account_26,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364941
WBET,3/18/2020 15:57,-2,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,8,0,-39738,account_11,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364942
WBET,3/18/2020 15:57,-6,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,24,0,-119214,account_12,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364943
WBET,3/18/2020 15:57,-4,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,16,0,-79476,account_8,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364944
WBET,3/18/2020 15:57,-5,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,20,0,-99345,account_13,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364945
WBET,3/18/2020 15:57,-3,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,12,0,-59607,account_28,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364946
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,4,0,-19869,account_29,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364947
WBET,3/18/2020 15:57,-4,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,16,0,-79476,account_14,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364948
WBET,3/18/2020 15:57,-3,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,12,0,-59607,account_30,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364949
WBET,3/18/2020 15:57,-2,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,8,0,-39738,account_31,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364950
WBET,3/18/2020 15:57,-1,198.73,SPX200515P2150,Sell Open Option With WBET,Sell,Open,4,0,-19869,account_32,TRAFFIX,BASKETII,AO,3,SPX,5/15/2020 0:00,P,2150,364951
DASH,3/18/2020 15:59,-110,14.7846,EEM220121P43,Sell Close Option With DASH,Sell,Close,16.5,0,-162614.1,account_15,TRAFFIX,BASKETIHEDGE,,0,EEM,1/21/2022 0:00,P,43,364952
DASH,3/18/2020 16:00,-33,14.7846,EEM220121P43,Sell Close Option With DASH,Sell,Close,4.95,0,-48784.23,account_14,TRAFFIX,BASKETIHEDGE,,0,EEM,1/21/2022 0:00,P,43,364953
DASH,3/18/2020 16:00,-2700,36.72,IEMG,Sell Close Equity With DASH,Sell,Close,13.5,0,-99130.5,account_14,TRAFFIX,BASKETI,,0,IEMG,,,,364955
DASH,3/18/2020 16:01,-11000,30.8955,EEM,Sell Close Equity With DASH,Sell,Close,55,0,-339795.5,account_54,TRAFFIX,BASKETI,,0,EEM,,,,364954
,3/19/2020 0:00,-1,10.6841,SPY211217C310,|SPDR S&P500 ETF TRUST SPY DEC 17 21 310.0 C  SELL,SELL,O,0,0.04,-1068.37,account_5,Manual,,,,SPY,12/17/2021 0:00,C,310,365291
,3/19/2020 0:00,1,20.9055,SPY211217C280,|SPDR S&P500 ETF TRUST SPY DEC 17 21 280.0 C  BUY ,BUY,O,0,0.02,2090.57,account_5,Manual,,,,SPY,12/17/2021 0:00,C,280,365292
,3/19/2020 0:00,3,1.8215,SPY211217C380,|SPDR S&P500 ETF TRUST SPY DEC 17 21 380.0 C  BUY ,BUY,C,0,0.05,546.5,account_7,Manual,,,,SPY,12/17/2021 0:00,C,380,365293
,3/19/2020 0:00,3,20.9055,SPY211217C280,|SPDR S&P500 ETF TRUST SPY DEC 17 21 280.0 C  BUY ,BUY,O,0,0.05,6271.7,account_7,Manual,,,,SPY,12/17/2021 0:00,C,280,365294
,3/19/2020 0:00,-3,4.0507,SPY211217C350,|SPDR S&P500 ETF TRUST SPY DEC 17 21 350.0 C  SELL,SELL,C,0,0.09,-1215.12,account_7,Manual,,,,SPY,12/17/2021 0:00,C,350,365295
,3/19/2020 0:00,-3,10.6841,SPY211217C310,|SPDR S&P500 ETF TRUST SPY DEC 17 21 310.0 C  SELL,SELL,O,0,0.13,-3205.1,account_7,Manual,,,,SPY,12/17/2021 0:00,C,310,365296
JSEB,3/19/2020 10:35,-1,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,1,0,-5878,account_18,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,365056
JSEB,3/19/2020 10:35,-2,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,2,0,-11756,account_20,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,365057
JSEB,3/19/2020 10:35,-2,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,8,0,-11750,account_22,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365058
JSEB,3/19/2020 10:35,-2,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,8,0,-11750,account_23,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365059
JSEB,3/19/2020 10:35,-3,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,3,0,-17634,account_24,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3450,365060
JSEB,3/19/2020 10:35,-12,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,48,0,-70500,account_25,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365061
JSEB,3/19/2020 10:35,-1236,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,4944,0,-7261500,account_26,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365062
JSEB,3/19/2020 10:35,-1,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,4,0,-5875,account_10,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365063
JSEB,3/19/2020 10:35,-2,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,8,0,-11750,account_11,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365064
JSEB,3/19/2020 10:35,-8,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,32,0,-47000,account_12,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365065
JSEB,3/19/2020 10:35,-10,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,40,0,-58750,account_8,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365066
JSEB,3/19/2020 10:35,-12,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,48,0,-70500,account_13,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365067
JSEB,3/19/2020 10:35,-8,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,32,0,-47000,account_14,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365068
JSEB,3/19/2020 10:35,-4,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,16,0,-23500,account_30,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365069
JSEB,3/19/2020 10:35,-2,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,8,0,-11750,account_31,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365070
JSEB,3/19/2020 10:35,-2,58.79,SPX211217C3450,Sell Close Option With JSEB,Sell,Close,8,0,-11750,account_32,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3450,365071
JSEB,3/19/2020 10:35,1,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,1,0,2187,account_18,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,365072
JSEB,3/19/2020 10:35,2,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,2,0,4374,account_20,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,365073
JSEB,3/19/2020 10:35,2,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,8,0,4380,account_22,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365074
JSEB,3/19/2020 10:35,2,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,8,0,4380,account_23,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365075
JSEB,3/19/2020 10:35,3,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,3,0,6561,account_24,TRAFFIX,BASKETIV,,0,SPX,12/17/2021 0:00,C,3800,365076
JSEB,3/19/2020 10:35,12,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,48,0,26280,account_25,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365077
JSEB,3/19/2020 10:35,1236,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,4944,0,2706840,account_26,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365078
JSEB,3/19/2020 10:35,1,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,4,0,2190,account_10,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365079
JSEB,3/19/2020 10:35,2,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,8,0,4380,account_11,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365080
JSEB,3/19/2020 10:35,8,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,32,0,17520,account_12,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365081
JSEB,3/19/2020 10:35,10,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,40,0,21900,account_8,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365082
JSEB,3/19/2020 10:35,12,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,48,0,26280,account_13,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365083
JSEB,3/19/2020 10:35,8,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,32,0,17520,account_14,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365084
JSEB,3/19/2020 10:35,4,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,16,0,8760,account_30,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365085
JSEB,3/19/2020 10:35,2,21.86,SPX211217C3800,Buy Close Option With JSEB,Buy,Close,8,0,4380,account_31,TRAFFIX,BASKETIV,,3,SPX,12/17/2021 0:00,C,3800,365086
